,0,1,2
191,8064710441367094533,132.21777777777777,songs/coldplay_the_scientist.wav
192,-5386113858841902035,104.2962358276644,songs/coldplay_the_scientist.wav
193,4324942997335920709,104.2962358276644,songs/coldplay_the_scientist.wav
194,-6401921788297593629,104.2962358276644,songs/coldplay_the_scientist.wav
195,-3185307625496703755,104.2962358276644,songs/coldplay_the_scientist.wav
196,-1826220013617402275,175.01913832199546,songs/coldplay_the_scientist.wav
197,-9223089470750544181,175.01913832199546,songs/coldplay_the_scientist.wav
198,-8405938131879714651,175.01913832199546,songs/coldplay_the_scientist.wav
199,-2418094214390945315,131.43002267573695,songs/coldplay_the_scientist.wav
200,8679021004676442517,131.43002267573695,songs/coldplay_the_scientist.wav
201,-7100400215712804359,131.43002267573695,songs/coldplay_the_scientist.wav
202,-3702943765506705647,131.43002267573695,songs/coldplay_the_scientist.wav
203,-7717078650532757471,131.43002267573695,songs/coldplay_the_scientist.wav
204,-6296053599123401153,131.43002267573695,songs/coldplay_the_scientist.wav
205,1216210637300683719,131.43002267573695,songs/coldplay_the_scientist.wav
206,1718762137851426505,131.43002267573695,songs/coldplay_the_scientist.wav
207,8288985138859638913,70.9479365079365,songs/coldplay_the_scientist.wav
208,-2151741266690067945,70.9479365079365,songs/coldplay_the_scientist.wav
209,-6873459018693861635,70.9479365079365,songs/coldplay_the_scientist.wav
210,726473670760037159,106.04680272108844,songs/coldplay_the_scientist.wav
211,6976193527996460569,106.04680272108844,songs/coldplay_the_scientist.wav
212,-857420017276261509,106.04680272108844,songs/coldplay_the_scientist.wav
213,-5687964168815777393,106.04680272108844,songs/coldplay_the_scientist.wav
214,-1784163222661672947,128.1039455782313,songs/coldplay_the_scientist.wav
215,-5356629841783766799,128.1039455782313,songs/coldplay_the_scientist.wav
216,1514331456605682587,128.1039455782313,songs/coldplay_the_scientist.wav
217,5247267300386591611,128.1039455782313,songs/coldplay_the_scientist.wav
218,3576214951120117337,128.1039455782313,songs/coldplay_the_scientist.wav
219,6030904899614388375,128.1039455782313,songs/coldplay_the_scientist.wav
220,-2655171223536077853,128.1039455782313,songs/coldplay_the_scientist.wav
221,1666185848759920417,128.1039455782313,songs/coldplay_the_scientist.wav
222,5304389809280609205,165.74113378684808,songs/coldplay_the_scientist.wav
223,-1194381737372053303,165.74113378684808,songs/coldplay_the_scientist.wav
224,-7168449716746728037,165.74113378684808,songs/coldplay_the_scientist.wav
225,-5099632559227673527,165.74113378684808,songs/coldplay_the_scientist.wav
226,8705683678011327503,181.758820861678,songs/coldplay_the_scientist.wav
227,-4655001249549180307,181.758820861678,songs/coldplay_the_scientist.wav
228,4414231723517386843,181.758820861678,songs/coldplay_the_scientist.wav
229,-3783109502614110857,174.84408163265306,songs/coldplay_the_scientist.wav
230,-7117073690851696829,174.84408163265306,songs/coldplay_the_scientist.wav
231,-331682224391630563,174.84408163265306,songs/coldplay_the_scientist.wav
232,-7310154903837412707,193.31256235827664,songs/coldplay_the_scientist.wav
233,4235206645694465395,193.31256235827664,songs/coldplay_the_scientist.wav
234,-7117073690851696829,193.31256235827664,songs/coldplay_the_scientist.wav
235,-9029042681091450719,167.57922902494332,songs/coldplay_the_scientist.wav
236,-5860644997613275855,167.57922902494332,songs/coldplay_the_scientist.wav
237,4221105673581443799,167.57922902494332,songs/coldplay_the_scientist.wav
238,3549431906249251295,167.57922902494332,songs/coldplay_the_scientist.wav
239,8715550447837201455,167.57922902494332,songs/coldplay_the_scientist.wav
240,-5686060277979980395,167.57922902494332,songs/coldplay_the_scientist.wav
241,259645544803192263,69.10984126984127,songs/coldplay_the_scientist.wav
242,-4347061333364834081,69.10984126984127,songs/coldplay_the_scientist.wav
243,8994848152747340265,69.10984126984127,songs/coldplay_the_scientist.wav
244,-973491804644127849,69.10984126984127,songs/coldplay_the_scientist.wav
245,-4477402592898373695,69.10984126984127,songs/coldplay_the_scientist.wav
246,4001242263265428349,69.10984126984127,songs/coldplay_the_scientist.wav
247,2354268930691160175,126.44090702947845,songs/coldplay_the_scientist.wav
248,-7883694205813506015,126.44090702947845,songs/coldplay_the_scientist.wav
249,-5339377495507982275,126.44090702947845,songs/coldplay_the_scientist.wav
250,-7184056558496822397,126.44090702947845,songs/coldplay_the_scientist.wav
251,7444104841868819741,126.44090702947845,songs/coldplay_the_scientist.wav
252,2924807833647624357,160.66448979591837,songs/coldplay_the_scientist.wav
253,-1545402081094602205,160.66448979591837,songs/coldplay_the_scientist.wav
254,-6711259754427697385,160.66448979591837,songs/coldplay_the_scientist.wav
255,-7962500012046174759,160.66448979591837,songs/coldplay_the_scientist.wav
256,-7587597225417015659,168.45451247165533,songs/coldplay_the_scientist.wav
257,-514161101911748919,168.45451247165533,songs/coldplay_the_scientist.wav
258,1787156180950456883,168.45451247165533,songs/coldplay_the_scientist.wav
259,-5755319376225755849,168.45451247165533,songs/coldplay_the_scientist.wav
260,2399111331073635747,168.45451247165533,songs/coldplay_the_scientist.wav
261,-7117073690851696829,121.18920634920634,songs/coldplay_the_scientist.wav
262,-502481324388685355,121.18920634920634,songs/coldplay_the_scientist.wav
263,-7117073690851696829,159.00145124716553,songs/coldplay_the_scientist.wav
264,2712501831946621773,159.00145124716553,songs/coldplay_the_scientist.wav
265,8337133974557900223,159.00145124716553,songs/coldplay_the_scientist.wav
266,7649399926519811159,172.3057596371882,songs/coldplay_the_scientist.wav
267,2297491469762831453,172.3057596371882,songs/coldplay_the_scientist.wav
268,-3792283327427830573,172.3057596371882,songs/coldplay_the_scientist.wav
269,9206959533978695263,172.3057596371882,songs/coldplay_the_scientist.wav
270,-7117073690851696829,134.31845804988663,songs/coldplay_the_scientist.wav
271,7365949295300359377,134.31845804988663,songs/coldplay_the_scientist.wav
272,8337133974557900223,134.31845804988663,songs/coldplay_the_scientist.wav
273,8064710441367094533,134.31845804988663,songs/coldplay_the_scientist.wav
274,-3732980205431599193,149.89850340136056,songs/coldplay_the_scientist.wav
275,1721811306917661113,149.89850340136056,songs/coldplay_the_scientist.wav
276,-5276153492734359319,149.89850340136056,songs/coldplay_the_scientist.wav
277,-1426073772488947937,149.89850340136056,songs/coldplay_the_scientist.wav
278,5944343112366574641,149.89850340136056,songs/coldplay_the_scientist.wav
279,6149350798489312595,209.2427210884354,songs/coldplay_the_scientist.wav
280,-5110029570256531417,209.2427210884354,songs/coldplay_the_scientist.wav
281,4235206645694465395,209.2427210884354,songs/coldplay_the_scientist.wav
282,-2482061742690354221,209.2427210884354,songs/coldplay_the_scientist.wav
283,3694661172734993883,209.2427210884354,songs/coldplay_the_scientist.wav
284,4844371054176566313,62.54521541950113,songs/coldplay_the_scientist.wav
285,2924807833647624357,62.54521541950113,songs/coldplay_the_scientist.wav
286,-139134017543712817,62.54521541950113,songs/coldplay_the_scientist.wav
287,-7962500012046174759,62.54521541950113,songs/coldplay_the_scientist.wav
288,951846393520718673,62.54521541950113,songs/coldplay_the_scientist.wav
289,-9027796685582385835,186.57287981859412,songs/coldplay_the_scientist.wav
290,-5110029570256531417,186.57287981859412,songs/coldplay_the_scientist.wav
291,3694661172734993883,186.57287981859412,songs/coldplay_the_scientist.wav
292,-5110029570256531417,243.6413605442177,songs/coldplay_the_scientist.wav
293,-7310154903837412707,243.6413605442177,songs/coldplay_the_scientist.wav
294,4235206645694465395,243.6413605442177,songs/coldplay_the_scientist.wav
295,-2948928198761117403,243.6413605442177,songs/coldplay_the_scientist.wav
296,-8877557461821199317,243.6413605442177,songs/coldplay_the_scientist.wav
297,8064710441367094533,243.6413605442177,songs/coldplay_the_scientist.wav
298,8932022273279953587,166.44136054421767,songs/coldplay_the_scientist.wav
299,-2097985573367948073,166.44136054421767,songs/coldplay_the_scientist.wav
300,-7947037538062338363,166.44136054421767,songs/coldplay_the_scientist.wav
301,-7852490610393088425,166.44136054421767,songs/coldplay_the_scientist.wav
302,-3440144543871341869,166.44136054421767,songs/coldplay_the_scientist.wav
303,5903410067305126809,166.44136054421767,songs/coldplay_the_scientist.wav
304,6793530516985517309,163.20281179138323,songs/coldplay_the_scientist.wav
305,8053513478033414569,163.20281179138323,songs/coldplay_the_scientist.wav
306,-1664068648778265797,163.20281179138323,songs/coldplay_the_scientist.wav
307,-1631600186240253495,163.20281179138323,songs/coldplay_the_scientist.wav
308,1721811306917661113,163.20281179138323,songs/coldplay_the_scientist.wav
309,-184621831847541415,163.20281179138323,songs/coldplay_the_scientist.wav
310,-5110029570256531417,191.0368253968254,songs/coldplay_the_scientist.wav
311,-4497262498106309511,191.0368253968254,songs/coldplay_the_scientist.wav
312,3694661172734993883,191.0368253968254,songs/coldplay_the_scientist.wav
313,6797725753666452983,152.0867120181406,songs/coldplay_the_scientist.wav
314,-3199920689177776595,152.0867120181406,songs/coldplay_the_scientist.wav
315,2162792687942362495,152.0867120181406,songs/coldplay_the_scientist.wav
316,-5565270911935296325,67.88444444444444,songs/coldplay_the_scientist.wav
317,6897699713959144493,67.88444444444444,songs/coldplay_the_scientist.wav
318,90315146927632809,67.88444444444444,songs/coldplay_the_scientist.wav
319,-2041189931974794535,67.88444444444444,songs/coldplay_the_scientist.wav
320,6533465549921809831,152.8744671201814,songs/coldplay_the_scientist.wav
321,2735282759682861845,152.8744671201814,songs/coldplay_the_scientist.wav
322,90315146927632809,152.8744671201814,songs/coldplay_the_scientist.wav
323,-2151741266690067945,152.8744671201814,songs/coldplay_the_scientist.wav
324,6667486048425932087,76.81233560090703,songs/coldplay_the_scientist.wav
325,4882768794538885345,76.81233560090703,songs/coldplay_the_scientist.wav
326,-3282824121677452919,76.81233560090703,songs/coldplay_the_scientist.wav
327,-6401921788297593629,76.81233560090703,songs/coldplay_the_scientist.wav
328,1044297206394541929,76.81233560090703,songs/coldplay_the_scientist.wav
329,-321748906977142095,76.81233560090703,songs/coldplay_the_scientist.wav
330,-5110029570256531417,233.48807256235827,songs/coldplay_the_scientist.wav
331,3694661172734993883,233.48807256235827,songs/coldplay_the_scientist.wav
332,9081685608193864073,233.48807256235827,songs/coldplay_the_scientist.wav
333,-7421627610057683501,128.8041723356009,songs/coldplay_the_scientist.wav
334,407821374499503095,128.8041723356009,songs/coldplay_the_scientist.wav
335,7228728686390568115,169.06721088435373,songs/coldplay_the_scientist.wav
336,6797725753666452983,169.06721088435373,songs/coldplay_the_scientist.wav
337,7701068484106658961,169.06721088435373,songs/coldplay_the_scientist.wav
338,1189675347444607573,169.06721088435373,songs/coldplay_the_scientist.wav
339,-5276153492734359319,137.11936507936508,songs/coldplay_the_scientist.wav
340,-4119848146376524837,137.11936507936508,songs/coldplay_the_scientist.wav
341,2923382001539093939,137.11936507936508,songs/coldplay_the_scientist.wav
342,-1664068648778265797,137.11936507936508,songs/coldplay_the_scientist.wav
343,6676884361375542289,137.11936507936508,songs/coldplay_the_scientist.wav
344,-7898481421135156805,137.11936507936508,songs/coldplay_the_scientist.wav
345,1721811306917661113,137.11936507936508,songs/coldplay_the_scientist.wav
346,-712052385586962609,137.11936507936508,songs/coldplay_the_scientist.wav
347,-7582182384587653629,233.13795918367347,songs/coldplay_the_scientist.wav
348,-5389418238626507637,233.13795918367347,songs/coldplay_the_scientist.wav
349,8033942611303968631,233.13795918367347,songs/coldplay_the_scientist.wav
350,-2934932079164954117,233.13795918367347,songs/coldplay_the_scientist.wav
351,7365949295300359377,196.5511111111111,songs/coldplay_the_scientist.wav
352,1029681354593639661,196.5511111111111,songs/coldplay_the_scientist.wav
353,-6087001317308967797,196.5511111111111,songs/coldplay_the_scientist.wav
354,8053513478033414569,123.99011337868481,songs/coldplay_the_scientist.wav
355,-813108221021068297,123.99011337868481,songs/coldplay_the_scientist.wav
356,6793530516985517309,123.99011337868481,songs/coldplay_the_scientist.wav
357,-5615241087025330783,123.99011337868481,songs/coldplay_the_scientist.wav
358,-184621831847541415,123.99011337868481,songs/coldplay_the_scientist.wav
359,1721811306917661113,123.99011337868481,songs/coldplay_the_scientist.wav
360,6953474585544344637,134.66857142857143,songs/coldplay_the_scientist.wav
361,3839002662149840011,134.66857142857143,songs/coldplay_the_scientist.wav
362,1721811306917661113,134.66857142857143,songs/coldplay_the_scientist.wav
363,6219885940554319855,134.66857142857143,songs/coldplay_the_scientist.wav
364,-1626067009494242919,134.66857142857143,songs/coldplay_the_scientist.wav
365,-3307433069597522879,134.66857142857143,songs/coldplay_the_scientist.wav
366,7641437659910026673,134.66857142857143,songs/coldplay_the_scientist.wav
367,907651999215624949,145.78467120181406,songs/coldplay_the_scientist.wav
368,-4497262498106309511,145.78467120181406,songs/coldplay_the_scientist.wav
369,-2948928198761117403,145.78467120181406,songs/coldplay_the_scientist.wav
370,2410261623235640895,166.9665306122449,songs/coldplay_the_scientist.wav
371,3247936852978488129,166.9665306122449,songs/coldplay_the_scientist.wav
372,907651999215624949,106.48444444444445,songs/coldplay_the_scientist.wav
373,-4497262498106309511,106.48444444444445,songs/coldplay_the_scientist.wav
374,-3079546569082805231,106.48444444444445,songs/coldplay_the_scientist.wav
375,4235206645694465395,106.48444444444445,songs/coldplay_the_scientist.wav
376,8337133974557900223,106.48444444444445,songs/coldplay_the_scientist.wav
377,-3783109502614110857,184.64725623582765,songs/coldplay_the_scientist.wav
378,6149350798489312595,184.64725623582765,songs/coldplay_the_scientist.wav
379,3694661172734993883,184.64725623582765,songs/coldplay_the_scientist.wav
380,-6384475385338829111,146.83501133786848,songs/coldplay_the_scientist.wav
381,-3282824121677452919,146.83501133786848,songs/coldplay_the_scientist.wav
382,6927063193725016893,146.83501133786848,songs/coldplay_the_scientist.wav
383,1815014966789275415,146.83501133786848,songs/coldplay_the_scientist.wav
384,8980951419095245871,146.83501133786848,songs/coldplay_the_scientist.wav
385,-3783109502614110857,223.07219954648525,songs/coldplay_the_scientist.wav
386,6149350798489312595,223.07219954648525,songs/coldplay_the_scientist.wav
387,3694661172734993883,223.07219954648525,songs/coldplay_the_scientist.wav
388,-2066783749253612483,119.43863945578231,songs/coldplay_the_scientist.wav
389,3694661172734993883,119.43863945578231,songs/coldplay_the_scientist.wav
390,9081685608193864073,119.43863945578231,songs/coldplay_the_scientist.wav
391,8337133974557900223,119.43863945578231,songs/coldplay_the_scientist.wav
392,-2936624102323825793,224.9978231292517,songs/coldplay_the_scientist.wav
393,-3759584704080513967,224.9978231292517,songs/coldplay_the_scientist.wav
